Id,ProductId,Score,Time,Summary,Text,HelpfulnessNumerator,HelpfulnessDenominator,ReviewDate,HelpfulnessRatio
462705,B0075JTH7Q,5,1340150400,The best I have used.,"I was first introduced to Cytomax during a half-marathon in Nashville, Tennessee. I was impressed then by its performance and I continue to be 18 months later. Great product.",0,0,2012-06-20,0.0
482015,B000ED7MR2,5,1153872000,Best in baking,"They are good in cereal (Bob's Red Mill Muesli for instance) but are best in baking. I put half a cup or a cup in Hodgson Mill Whole Wheat Gingerbread Mix and the result is outstanding. Try the dates, fig pieces and dried apple pieces (all from Bob's) in the gingerbread too. Absolutely wonderful and it keeps for days.<br /><br />For snacking, whole pitted dates are much tastier.",6,6,2006-07-26,1.0
258777,B006N08SPA,5,1291593600,I really like this tea!,"I have been using the Keurig machine for five years now and have drank hot tea for decades (would not consider myself an expert). I bought some twinings tea in Epcot and really enjoyed it. When I found twinings tea K-cups on Amazon, I bought it. I really like the k-cup convenience and I believe twining is superior to most other available k-cup teas.",0,0,2010-12-06,0.0
480179,B0013KYXAO,1,1335830400,You might like it if you like Mountain Dew or Red Bull,"I just bought the mix off the shelf without reading what it was a ""substitute"" for. It tastes sort of like Mountain Dew crossed with the tartness of Red Bull. Two of my least favorite soft drinks. If you like those two, you might like this.",0,3,2012-05-01,0.0
18927,B000F4H5FE,5,1235779200,Best green tea for the price!,I have purchased some of the most expensive green tea's while in Japan.  This rival's all of them at a MUCH more affordable price.,4,5,2009-02-28,0.8
388012,B007RTR8UM,4,1348704000,It Is A Good Conditioner - Recommended,"This CLEAR ""SCALP & HAIR BEAUTY Volumizing Root Boost Nourishing Conditioner"" works well and has pleasant, but not overpowering, scent. The we use the conditioner in conjunction with CLEAR shampoo and it does add volume to our hair.<br /><br />The conditioner is a hit with three out of four of my family members, with my son saying it leaves his very long hair feeling too slick but everyone else liking it enough to keep using it.<br /><br />Mostly Recommended (you might have to try it to see if it is right for you).<br /><br />CFH",0,0,2012-09-27,0.0
567522,B000FAIR46,5,1342137600,Excellent Bulk Olives,"I was left speechless when I tasted these olives.  They are beyond delicious!  The Byzantine Country Olive Mix, 5 pounds, is one of the most fabulous food finds on amazon!  The olives were whole, firm, not too oily, not too salty, and so fresh.  They are airpacked in a thick plastic bag, and there are about 6 or 7 different kinds of olives from small dark purple to green and everything in between.  The liquid was clear with no added pieces of peppers or stems or extra bits of herbs.  I filled 4 Glad containers with the olives adding a little sea salt and water.  As we eat these olives, I pour off the liquid and give them a quick rinse.  I have heard of adding oil and vinegar but these olives are super without add-ins.  The price is fantastic especially if you subscribe and save.  I am tired of buying rubbery olives in jars at the store or wondering about the cleanliness and safety of the olive bar.  It's a life changing experience to have a big stash of olives in the fridge just waiting for me to enjoy them.  I'm so glad to find this quality item!  And they arrived in 2 days!  SECOND ORDER AS PERFECT AS THE FIRST !!  This time I bought some cans of green olives on amazon.com and added them with their liquid to the Byzantine Olives.  This cut down on the work of making my own sea salt water for storing in containers.  And it stretches the olives too.",0,0,2012-07-13,0.0
25112,B0081XIA1E,4,1289174400,Affordable Fun for your Dog!,"I have a golden retriever as well as a pembroke welsh corgi. They love their food and tend to inhale it. But they are also very smart and tend to get board. I bought the Star Spinner as well as the paw print shaped toy by this same company and they had a blast from the moment I filled it and set it on the floor! I love that the toys are plastic. So they are much easier to clean (just spray and rinse in the sink, or wipe out with a clorox wipe). Particularly since my corgi prefers soft/moist treats as compared to my dry kibble loving golden. I bought this for roughly $20 at my local canine specialty store, which is far more affordable than the ""name brand"" products. And since I worry about the bacterial growth on the far more expensive wooden models, the easy to clean and disinfect plastic one has been perfect for us. Safety Note: as with ANY dog toy, please supervise your dog while using. Their ""drive"" will be increased while playing with the toy, and with the paw print model with the removable cups, don't let your dog chew on the cups, but redirect him to the treat inside the dish after he pulls out the cup. My golden retriever loves it so much that I now use it to give him his kibble every day! Which is much safer as the bigger dogs tend towards bloat, which can kill your dog. This allows him to have fun while eating tiny amounts of kibble at a time. Win,Win!",17,17,2010-11-08,1.0
399733,B005GIF5WY,5,1329177600,My cats love it,"My 5 cats would kill me for Temptations if they had to.  They LOVE these treats. Every time I go into the kitchen, I'm doomed to have at least 3 of them follow me and meow me into submission so that I give them this variety and all other varieties of Temptations.  'Nuff said.",0,0,2012-02-14,0.0
296247,B004JRSAJS,5,1310601600,"Not the Best Tast, but GREAT for the Diet !!!","This is a great food for the dieters, as far as tast it will be what you make out of it !!! Just make sure you read on how to make them ""cooked"" :)  before you disappoint your self with a fish smell it naturaly have, and could almost wash off with water. It is a great product 0 cal 0 fat 0 everything, and if you can just add a 20-100 cal of tast to them of anything you like to eat,it will fill you up for dinner !!! 100 cal Dinner !!!Great for diet!",2,2,2011-07-14,1.0
153593,B000FFQ23Y,4,1227312000,not the best,"Both my kids love these. I think the Glutino GFCF ones are better, but if you are avoiding soy, these are good. They are pretty hard and crunchy. Not loaded with salt which is nice if you are giving them to kids.",0,0,2008-11-22,0.0
492241,B001XWNIUI,5,1335830400,fat free cooking,"Fat free items are hard to find.  This not only gives you solutions to create fat free dessert but lends itself to other variations, like pumpkin cake,mmmm, both are yummy.",0,0,2012-05-01,0.0
505132,B00063411A,1,1238630400,To expensive,"I trained my chihuahua to a litter box when we got her at 10 weeks, she was 1 pound and at 6 months is only 2 pounds. I do not like that this is a paper product, paper does not break down as well as wood pellets.<br /><br />I used wood pellets, I get 40 pounds for 5.00 and it last me 5 months. When Foxy poos I clean that right out. the pee soaks right away into the wood pellets. (get wood pellets at the hardware or safeway for  pellet burning stoves)..So it never goes to the bottom. I put in 2 inches. There is absolutely NO order and I change it out about every 2 weeks.<br /><br />But training a dog to use a litter pan is extremely easy!!!",20,22,2009-04-02,0.9090909090909091
475932,B000E1FY7Y,5,1271203200,"This milk safe our baby, literally!!","This milk safe our baby, literally!!<br /><br />My baby had been solely breastfed. After 9 months my wife was running short of her milk. She didn't have enough breastmilk for the baby and he didn't take as much solid food as we would want him to.<br />We gave him Similac Advance, it was recommended by the hospital. First Similac Advance Liquid, he threw up 9 times within 2 hours after half an hour of feeding. That happened twice. A few days later, we tried Similac Advance power, he threw up again! This time 5 times plus serious diarrhea for 5 days. He has lost 5% of his weight within 2 days. That's really bad.<br /><br />We were desperate. We took him to the hospital twice that week. The doctor though it was stomach flu.<br />However, I didn't quit agree with him. What a coincident that 2 different formula milk feeding incidents would throw my baby off balance. I'm a computer engineer and dealing with solving and debugging problems all the time.<br />I was firm with the doctor that this was not a coincident. I thought it might have something to do with the protein in the formula that my baby couldn't digest. We decided to try Lactose free formula (Nutramigen from Enflora). It smell and taste really awful (my wife tried it and she gagged.<br />As we thought, my baby rejected to drink it. Then I tried Good Start soy. Same story, smell bad but not as bad as Nutromigen. My baby also rejected to drink it.<br /><br />Now we were really desperate, not enough milk for him and he doesn't like to eat solid food!! He would throw up + diarrhea if he gave him normal formula milk. Phone call to 4 advise nurses, no luck! I finally search on the internet and found a lot of similar story to what we experienced (including this on Amazon reviews).<br />I decided to give it a final try, crossing our fingers really tight. Good Start Gentle Plus is our last hope or my baby would not have any more milk to drink. He's losing weight!!<br /><br />And then miracle happened!!! This milk works wonderfully for him. The only complain I would have is that it doesn't smell as good as the normal cow milk-based formula, however, doesn't smell or taste awful like the other two.<br /><br />My baby didn't quite used to the tasted in the beginning and didn't really want to drink it at first. So we tried mixed it with breastmilk for a few days.<br /><br />Now he is a happy baby, gaining weight, doesn't throw up and used to the taste of it.<br />My wife and I are now happy again :)",0,1,2010-04-14,0.0
